CENTRE_CODE;CENTRE_NAME;SHORT_DESCRIPTION;DESCRIPTION;OWNERSHIP;OWNER;COMPLETE_ADDRESS;CP_DIRECTION;MUNICIPALITY_CODE;MUNICIPALITY_NAME;DISTRICT_CODE;DISTRICT_NAME;TELEPHONE_CONTACT;WEB_CONTACT;EMAIL_CONTACT;LATITUD;LONGITUD
28069510;EL GLOBO;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;GLOBO DESARROLLO INFANTIL, S.L.;CALLE FEDERICO DEL CERRO, 29, 28250;28250;152;Torrelodones;NaN;NaN;625794149;www.globodesarrolloinfantil.com;globodesarrolloinfantil@yahoo.es;40,57966965;-3,93483573
28069534;COLEGIO GAUDEM;CPR EE;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;PRIVADO CONCERTADO;INSTITUTO HISPANOAMERICANO DE LA PALABRA SDAD COOP MADRILEÑA;CALLE DE LA PLAYA DE BARLOVENTO, 14, 28042;28042;79;Madrid;21;Barajas;NaN;https://www.gaudem.es;cc.laudem.madrid@educa.madrid.org;40,47330653;-3,5936697
28069558;CISEN;CPR EE;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;PRIVADO CONCERTADO;FUNDACIÓN CISEN (CENTRO DE INTEGRACIÓN SENSORIAL);CALLE DE LA VIRGEN DE ARÁNZAZU, 5, 28034;28034;79;Madrid;8;Fuencarral-El Pardo;915638524;http://www.fundacioncisen.com;cc.cisen.madrid@educa.madrid.org;40,48566671;-3,6909554
28069561;ARGANZUELA;E MUN.MUSICA;ESCUELA MUNICIPAL DE MÚSICA;PÚBLICO;AYUNTAMIENTO;PSAJE DE TORTOSA, 4, 28045;28045;79;Madrid;2;Arganzuela;915286006;http://www.educa.madrid.org/em.arganzuela.madrid;em.arganzuela.madrid@educa.madrid.org;40,40573759;-3,69267115
28069571;MORALZARZAL;E MUN. MUS-DANZA;ESCUELA MUNICIPAL DE MÚSICA Y DANZA;PÚBLICO;AYUNTAMIENTO;AVDA DE SALVADOR SÁNCHEZ FRASCUELO, 26, 28411;28411;90;Moralzarzal;NaN;NaN;918576900;http://www.educa.madrid.org/emd.moralzarzal;emd.moralzarzal@educa.madrid.org;40,67999076;-3,96644578
28069595;CAMARMA DE ESTERUELAS;E MUN.MUSICA;ESCUELA MUNICIPAL DE MÚSICA;PÚBLICO;AYUNTAMIENTO;CMNO DE ALCALÁ, s/n, 28816;28816;32;Camarma de Esteruelas;NaN;NaN;608149487;http://www.educa.madrid.org/em.camarma;em.camarma@educa.madrid.org;40,54606221;-3,37721446
28069601;COLORINES HENARES;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;COLORINES HENARES, S.L.;CMNO DE LA ESGARAVITA, 28, 28805;28805;5;Alcalá de Henares;NaN;NaN;658223851;http://www.colorineshenares.com;NaN;40,49031485;-3,3514615
28069613;HOLA CARACOLA;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;HOLA CARACOLA, S.L.;CTRA DE CARABANCHEL A ARAVACA, 56, 28024;28024;79;Madrid;10;Latina;915184207;http://www.escuelainfantilholacaracola.com;escuelainfantilholacaracola@gmail.com;40,3975892;-3,77428334
28069625;NUEVO CASCABEL;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;DIVERTIA ESCUELA INFANTIL, S.L.;CALLE DEL GOLFO DE SALÓNICA, 29, 28033;28033;79;Madrid;15;Ciudad Lineal;917666793;NaN;mjsdou@hotmail.com;40,47823183;-3,66527813
28069662;EL MONIN;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MONKEY SCHOOL, S.L. UNIPERSONAL;CALLE DE ÁLVARO CUNQUEIRO, 32, 28035;28035;79;Madrid;8;Fuencarral-El Pardo;917365740;NaN;Estherblanco@monin.es;40,48088212;-3,7277874
28069686;LOS PEKES;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;GUARDERIA LOS PEKES, S.A.;CALLE DEL COMANDANTE ZORITA, 53, 28020;28020;79;Madrid;6;Tetuán;915342473;www.e-i-lospekes-es.webnode.es;e.i.lospekes@hotmail.com;40,45184391;-3,69897014
28069698;CHIQUIHOUSE;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;BEATRIZ DOMINGUEZ GALAN;CALLE DE SANTA TERESA, 8, 28320;28320;113;Pinto;NaN;NaN;916924353;NaN;eichiquihouse@hotmail.com;40,23958897;-3,69735859
28069704;SOR JUANA INES DE LA CRUZ;CP EE;COLEGIO DE EDUCACIÓN ESPECIAL;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE REINOSA, 26, 28942;28942;58;Fuenlabrada;NaN;NaN;916856829;http://www.educa.madrid.org/cpee.sorjuanainesdelacruz.fuenlabrada;cpee.sorjuanainesdelacruz.fuenlabrada@educa.madrid.org;40,2996935;-3,80631096
28069716;SANTA CATALINA;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE JOAQUÍN TURINA, 34, 28222;28222;80;Majadahonda;NaN;NaN;916795270;http://www.educa.madrid.org/cp.santacatalina.majadahonda;cp.santacatalina.majadahonda@educa.madrid.org;40,44865476;-3,86659099
28069728;VICTOR JARA;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA DE LAS NACIONES, 45, 28943;28943;58;Fuenlabrada;NaN;NaN;916072888;http://www.educa.madrid.org/cp.victorjara.fuenlabrada;cp.victorjara.fuenlabrada@educa.madrid.org;40,27978775;-3,80435701
28069731;GUARDILLA INFANTIL;EEI;ESCUELA INFANTIL;PÚBLICO-TITULARIDAD PRIVADA;MINISTERIO DEL INTERIOR;CALLE DE GUZMÁN EL BUENO, 110, 28003;28003;79;Madrid;7;Chamberí;630205015;NaN;info@gadleon.es;40,44457429;-3,71214883
28069741;BENITO PEREZ GALDOS;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE LEÓN FELIPE, 32, 28500;28500;14;Arganda del Rey;NaN;NaN;918759191;http://www.educa.madrid.org/cp.perezgaldos.arganda;cp.perezgaldos.arganda@educa.madrid.org;40,29939559;-3,4472155
28069753;JUAN DE LA CIERVA;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CMNO DEL MOLINO, 1, 28943;28943;58;Fuenlabrada;NaN;NaN;916045000;http://www.educa.madrid.org/cp.juandelacierva.fuenlabrada;cp.juandelacierva.fuenlabrada@educa.madrid.org;40,2848457;-3,81412223
28069765;EL PARQUE DE POZUELO;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;JIMENEZ Y MARTIN SANTOS, S.L.;CALLE AMPARO, 33, 28224;28224;115;Pozuelo de Alarcón;NaN;NaN;917152219;NaN;direccion_parquedepozuelo@hotmail.es;40,45813188;-3,80301267
28069789;SANTA ELENA;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;Mª DE LOS ANGELES MORENO ALARCON;CALLE DE ESCALONA, 81, 28024;28024;79;Madrid;10;Latina;NaN;NaN;NaN;40,3957613;-3,7619371
28069790;GOOFY;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ESCUELA INFANTIL GOOFY, S.L.;CALLE DE ACEUCHAL, 6, 28019;28019;79;Madrid;11;Carabanchel;605130552;NaN;gemapegui@gmail.com;40,39217757;-3,73662292
28069819;BABYSANTOS;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;AGUSTINA ANGELES MARTIN ARAGONES;CALLE DEL EMPARRADO, 13, 28817;28817;137;Santos de la Humosa, Los;NaN;NaN;918849262;NaN;babysantos@hotmail.es;40,50085887;-3,25786938
28069820;LEOPOLDO CALVO-SOTELO;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE PUENTE LA REINA, s/n, 28050;28050;79;Madrid;8;Fuencarral-El Pardo;914273351;http://www.educa.madrid.org/cp.leopoldocalvosotelo.madrid;cp.leopoldocalvosotelo.madrid@educa.madrid.org;40,50199605;-3,67483634
28069832;SUPER NENES;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;SUPER NENES, S.L.L.;CALLE DE JUNKAL C/V A LOS SAUCES, 28522;28522;123;Rivas-Vaciamadrid;NaN;NaN;686460731;www.eisemillas.com;info@eisemillas.com;40,36000792;-3,54240996
28069844;JIMENA MENENDEZ PIDAL;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CMNO DEL MOLINO, 3, 28942;28942;58;Fuenlabrada;NaN;NaN;914869491;http://www.educa.madrid.org/ies.jimenamenendezpidal.fuenlabrada;ies.jimenamenendezpidal.fuenlabrada@educa.madrid.org;40,28495585;-3,81511173
28069871;TORRELAGUNA (PROGRAMA DE CASA DE NIÑOS);EEI-CN;ESCUELA  INFANTIL-CASA DE NIÑOS;PÚBLICO;AYUNTAMIENTO;CALLE DE FRAY JOSÉ DE ALMONACID, 13, 28180;28180;151;Torrelaguna;NaN;NaN;918430904;NaN;cn.torrelaguna@educa.madrid.org;40,82517527;-3,5372284
28069893;PINOCHO;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;FAUSTINO DOMINGUEZ GARCIA;CALLE PANADÉS, 4, 28915;28915;74;Leganés;NaN;NaN;699742096;NaN;NaN;40,3363278;-3,753757
28069901;ALICIA;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MARIA LUISA DIAZ ALSINA;CALLE DEL RÍO MANZANARES, 2, 28923;28923;7;Alcorcón;NaN;NaN;916190647;www.alicia.tucole.net;alicia3@escuelainfantilalicia.es;40,34604323;-3,81691813
28069911;PEQUEÑAJOS;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;GUARDERIAS PEQUEÑAJOS, S.L. UNIPERSONAL;GTA DE LAS AMAZONAS, 12, 28341;28341;161;Valdemoro;NaN;NaN;910819045;www.pequenajos.es;tusescuelasinfantiles@hotmail.com;40,17457441;-3,6888235
28069935;PRESCHOOL FEM;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO;PRIMOS MOLINA VILA, S.L.;CALLE DE LOS OLIVOS, 9, 28003;28003;79;Madrid;7;Chamberí;915352927;NaN;isabel@colegiofem.es;40,44425329;-3,71743994
28069947;PLANETA ENANO LORANCA;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;LITTLE BRAINS 2020, S.L.;URB NUEVO VERSALLES, 11, 28942;28942;58;Fuenlabrada;NaN;NaN;914865218;NaN;littlebrains2020@hotmail.com;40,29344883;-3,83194424
28069959;ARIENBABY;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MARIA VICTORIA CARRILLO CALVO;CALLE DE CAROLINA PAINO, 24, 28025;28025;79;Madrid;11;Carabanchel;912585252;http://www.escuelainfantilarienbaby.com;escuelainfantilarienbaby@gmail.com;40,38514033;-3,74243697
28069960;ARLEQUIN;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MARIA SOLEDAD GONZALEZ-CALERO MOYA;AVDA REY JUAN CARLOS I, 59, 28916;28916;74;Leganés;NaN;NaN;916805916;NaN;centro_de_educacion_infantil_arlequin@hotmail.com;40,33614056;-3,74371264
28069972;LOS BENJAMINES;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ANA ISABEL TRUJILLO OLIVAN;CALLE DE ALCALÁ, 13, 28110;28110;9;Algete;NaN;NaN;916292760;NaN;losbenjamines@hotmail.es;40,59504555;-3,49795354
28069984;CARANA VALDEMARIN;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;CARANA INICIATIVAS, S.L.;CALLE DE CARLOS SAN JOSÉ, 7, 28023;28023;79;Madrid;9;Moncloa-Aravaca;609483989;NaN;Avm@carana.com.es;40,46589838;-3,78187325
28070019;MY LITTLE PLANET NURSERY SCHOOL;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MY LITTLE PLANET NURSERY SCHOOL, S.L. UNIPERSONAL;CALLE DE AZOFRA, 1, 28050;28050;79;Madrid;8;Fuencarral-El Pardo;618925557;http://www.mylittleplanet.es;info@mylittleplanet.es;40,50024636;-3,67208084
28070020;EDUCANDO;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;EDUCANDO HOY, S.L.;CALLE DEL DOCTOR ESQUERDO, 183, 28007;28007;79;Madrid;3;Retiro;915525356;NaN;direccion@escuelaeducando.com;40,40473802;-3,67121244
28070032;LAPICEROS II;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;LAPICEROS SERVICIOS EDUCATIVOS, S.L.;CALLE HIGUERA, 4, 28850;28850;148;Torrejón de Ardoz;NaN;NaN;NaN;NaN;NaN;40,46402028;-3,47646084
28070044;EL PARQUE;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;SEGUCANO, S.L.;AVDA DE NAVARRONDÁN, 6, 28702;28702;134;San Sebastián de los Reyes;NaN;NaN;912412201;http://Www.ceielparque.es;NaN;40,55133785;-3,62849081
28070068;LOS POTRITOS;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;LOS POTRITOS BLANCOS, S.L.;CALLE EVARISTO CEREZO, 16, 28223;28223;115;Pozuelo de Alarcón;NaN;NaN;617457231;http://www.escuelainfantillospotritos.com;NaN;40,40525261;-3,7774588
28070071;EL SOL;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ALICIA ENCARNACIÓN GALLEGO PINEDA;AVDA DEL CERRO GRANDE, 2, 28490;28490;18;Becerril de la Sierra;NaN;NaN;918555009;http://www.escuelainfantilelsol.es;e.i.elsol@gmail.com;40,70708345;-3,99355545
28070081;ALBENIZ VI;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;D. ALBERTO ARROYO BENITO / Dª ROSA PALOMA MATILLA LARA;CALLE DE EL GROVE, 53, 28939;28939;15;Arroyomolinos;NaN;NaN;916687885;NaN;arroyomolinos2@escuelainfantilalbeniz.com;40,2854084;-3,91257042
28070101;LOS NOGALES;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;UTE G.E. ESCUELAS URBANAS - G.E. ESCUELA DE OCIO;CMNO DE VILLAMANTA, s/n, 28607;28607;4;Álamo, El;NaN;NaN;918104457;http://www.colegiolosnogales.es/;cc.losnogales.elalamo@educa.madrid.org;40,2346651;-3,99915942
28070111;EL COLUMPIO;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;CALLE MOLINO, 5, 28890;28890;75;Loeches;NaN;NaN;671095785;http://www.educa.madrid.org/eei.elcolumpio.loeches;eei.elcolumpio.loeches@educa.madrid.org;40,38337876;-3,41354595
28070123;LAS MENINAS;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;CALLE MIRÓ, 1, 28210;28210;160;Valdemorillo;NaN;NaN;918977739;http://www.educa.madrid.org/eei.lasmeninas.valdemorillo;eei.lasmeninas.valdemorillo@educa.madrid.org;40,50115344;-4,06157949
28070135;ANETACHU;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;SVERIGE IS WHITE, S.L.;SECT DESCUBRIDORES, 30, 28760;28760;903;Tres Cantos;NaN;NaN;918062208;http://www.anetachu.com;alejandra.lopezrios@anetachu.com;40,60956894;-3,71697087
28070147;SAINT MICHAEL'S SCHOOL (BRITANICO);CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;ST. MICHAEL'S SCHOOL, S.L.;CALLE DEL VALLE DE BIELSA, 4, 28669;28669;22;Boadilla del Monte;NaN;NaN;NaN;NaN;NaN;40,43182651;-3,90417208
28070159;COLEGIO NOBELIS;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;NOBELIS, SOCIEDAD COOPERATIVA MADRILEÑA;CALLE MARÍA ZAMBRANO, s/n, 28341;28341;161;Valdemoro;NaN;NaN;918658125;http://www.educa.madrid.org/cc.nobelis.valdemoro,  www.colegionobelis.com;cc.nobelis.valdemoro@educa.madrid.org;40,19332974;-3,6982238
28070160;MONTESSORI VILLAGE BOADILLA;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;DESIREXPLORE, S.L.;AVDA DE ISABEL DE FARNESIO, s/n, 28660;28660;22;Boadilla del Monte;NaN;NaN;916326522;https://montessoriboadilla.es;boadilla@montessoriboadilla.es;40,41060551;-3,88618572
28070172;SANCALO;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;SANCALO S.L.;CALLE DE LA VIRGEN DE ARÁNZAZU, 1, 28034;28034;79;Madrid;8;Fuencarral-El Pardo;646150947;www.centroinfantilsancalo.com;centroinfantilsancalo@gmail.com;40,4851329;-3,68982902
28070184;CENTRO DE EDUCACION INFANTIL DEL MINISTERIO DE DEFENSA;EEI;ESCUELA INFANTIL;PÚBLICO-TITULARIDAD PRIVADA;MINISTERIO DE DEFENSA;PASEO DE LA CASTELLANA, 109, 28046;28046;79;Madrid;6;Tetuán;912132630;kidsco.es;sedecentraldefensa@kidsco.es;40,45555672;-3,69129551
28070196;LOS PINOS DE MAEVE;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE LOS PINOS, 13, 28922;28922;7;Alcorcón;NaN;NaN;918315655;http://www.educa.madrid.org/eei.lospinosdemaeve.alcorcon;eei.lospinosdemaeve.alcorcon@educa.madrid.org;40,33873285;-3,82887405
28070202;CAMPANILLA;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;CALLE DE COPENHAGUE, 55, 28922;28922;7;Alcorcón;NaN;NaN;605865768;http://www.educa.madrid.org/eei.campanilla.alcorcon;eei.campanilla.alcorcon@educa.madrid.org;40,34284575;-3,8456435
28070214;MAGO DE OZ;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;CALLE DE LOS MADROÑOS C/V LOS ROBLES, s/n, 28922;28922;7;Alcorcón;NaN;NaN;916442764;http://www.educa.madrid.org/eei.magodeoz.alcorcon;eei.magodeoz.alcorcon@educa.madrid.org;40,33698589;-3,84000171
28070238;SANTA MADRE MARAVILLAS;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;CALLE GUANABACOA, 4, 28907;28907;65;Getafe;NaN;NaN;914914352;http://www.educa.madrid.org/eei.santamadremaravillas.getafe;eei.santamadremaravillas.getafe@educa.madrid.org;40,32156961;-3,73998629
28070241;LA COMBA;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;CALLE ALCALDE PEDRO GONZÁLEZ GONZÁLEZ, 26, 28914;28914;74;Leganés;NaN;NaN;630765215;http://www.educa.madrid.org/eei.lacomba.leganes;eei.lacomba.leganes@educa.madrid.org;40,31541595;-3,78779657
28070251;TACATACA;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;AVDA GUADARRAMA, 24, 28220;28220;80;Majadahonda;NaN;NaN;916346567;http://www.educa.madrid.org/eei.tacataca.majadahonda;eei.tacataca.majadahonda@educa.madrid.org;40,47783774;-3,88284564
28070263;EL ARLEQUIN;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;AVDA DE JOSÉ HIERRO, 88, 28521;28521;123;Rivas-Vaciamadrid;NaN;NaN;914991589;http://www.educa.madrid.org/eei.elarlequin.rivas;eei.elarlequin.rivas@educa.madrid.org;40,34609651;-3,52708558
28070275;PEQUEGUAY;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;DAVID IGLESIAS PARENTE;CMNO VENTAS DEL ESCORIAL, 8, 28409;28409;47;Collado Villalba;NaN;NaN;918515939;NaN;pequeguay.villalba@gmail.com;40,63195366;-4,01922356
28070299;LAS BRISAS;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;AVDA CONDE DE BELMONTE, s/n, 28390;28390;19;Belmonte de Tajo;NaN;NaN;918727501;http://www.educa.madrid.org/eei.lasbrisas.belmonte;eei.lasbrisas.belmonte@educa.madrid.org;40,13245792;-3,33281444
28070317;SOL Y LUNA;EEI-CN;ESCUELA  INFANTIL-CASA DE NIÑOS;PÚBLICO;AYUNTAMIENTO;CALLE RETAMAR, s/n, 28978;28978;50;Cubas de la Sagra;NaN;NaN;918142805;http://www.educa.madrid.org/cn.solyluna.cubasdelasagra;cn.solyluna.cubasdelasagra@educa.madrid.org;40,19791691;-3,84530885
28070342;JUANA LLANDRES;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;CALLE SAN ISIDRO, s/n, 28609;28609;141;Sevilla la Nueva;NaN;NaN;918130787;http://www.educa.madrid.org/eei.juanallandres.sevilla;eei.juanallandres.sevilla@educa.madrid.org;40,34872267;-4,02262438
28070354;EL TREBOL;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE TRISTANA, 2, 28018;28018;79;Madrid;13;Puente de Vallecas;663479037;http://www.educa.madrid.org/eei.eltrebol.madrid;eei.eltrebol.madrid@educa.madrid.org;40,38296107;-3,6542671
28070366;SUEÑOS;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;AVDA DEL ALCALDE JOSÉ ARANDA, s/n, 28923;28923;7;Alcorcón;NaN;NaN;916448487;http://www.educa.madrid.org/eei.suenos.alcorcon;eei.suenos.alcorcon@educa.madrid.org;40,34306997;-3,82203931
28070391;ALFONSO X;EEI;ESCUELA INFANTIL;PÚBLICO-TITULARIDAD PRIVADA;MINISTERIO DE DEFENSA;CALLE DE DARÍO GAZAPO, 8, 28024;28024;79;Madrid;10;Latina;915126620;http://www.educa.madrid.org/eei.alfonsox.madrid;eei.alfonsox.madrid@educa.madrid.org;40,39207883;-3,78051214
28070408;EDUQA LAS TABLAS;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;EMPRESA E INFANCIA LAS TABLAS, S.L.;AVDA DE BURGOS, 89-7A, 28050;28050;79;Madrid;8;Fuencarral-El Pardo;913029626;www.eduqa.es;lastablas@eduqa.es;40,49410284;-3,67353
28070411;LOS DUENDES DE ATIS II;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;BEATRIZ ALVAREZ OLIVENZA;CALLE DE LA VICTORIA, 15, 28701;28701;134;San Sebastián de los Reyes;NaN;NaN;601466742;NaN;NaN;40,54808329;-3,62726757
28070445;COLEGIO HISPANO ALEMAN (ALEMAN);CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;DICENDO, S.L.;CALLE DEL ARGA, 13, 28002;28002;79;Madrid;5;Chamartín;NaN;NaN;NaN;40,44931087;-3,68111341
28070457;BABY LUNA;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;CENTRO DE EDUCACION INFANTIL LUNA LUNERA, S.L. UNIPERSONAL;AVDA ROSA REGÁS, 07-sep, 28907;28907;65;Getafe;NaN;NaN;914912047;NaN;patricia@escuelababyluna.com;40,32139531;-3,73624142
28070470;GUARDELANDIA;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;GUARDELANDIA, S.L.;CALLE DE COPENHAGUE, 21, 28922;28922;7;Alcorcón;NaN;NaN;NaN;NaN;NaN;40,34719086;-3,84156482
28070494;CENTRO INFANTIL COTTONS ENTRE ALGODONES;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ESCUELA INFANTIL COTTONS, S.L.L.;CALLE DE GUIPÚZCOA, 02-ago, 28922;28922;7;Alcorcón;NaN;NaN;916433265;http://www.cottons.es;e_i_cottons@hotmail.com;40,34497765;-3,8286679
28070500;MUNDO CHIQUININOS;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MUNDO CHIQUININOS, S.L.;CALLE DE EXTREMADURA, 37, 28944;28944;58;Fuenlabrada;NaN;NaN;916151101;www.mundochiquininos.com;cristina@mundochiquininos.com;40,2799821;-3,79185511
28070524;CENTRO DE FORMACION DE TECNICOS DEPORTIVOS EN DEPORTES DE INVIERNO F.M.D.I.;CAU ENS. DEP. GM/SUP;CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO Y SUPERIOR;PRIVADO;FEDERACION MADRILEÑA DE DEPORTES DE INVIERNO;CTRA DE COLMENAR VIEJO, 12,8, 28049;28049;79;Madrid;8;Fuencarral-El Pardo;913646340;NaN;administracion@fmdi.es;40,52453683;-3,68546329
28070536;SIERRA DE FILABRES ES-COOL;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;BLOKUM EDUCACION, S.L.;CALLE DE SIERRA DE FILABRES, 71, 28038;28038;79;Madrid;13;Puente de Vallecas;664329335;NaN;escuelainfantil.escool.vallecas@gmail.com;40,39705028;-3,66235735
28070548;CACHORRITOS;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MARTA CUETO SILVA;AVDA DE PORTUGAL, 32, 28971;28971;66;Griñón;NaN;NaN;NaN;http://www.eicachorritos.es;martacs@hotmail.com;40,20731008;-3,85560148
28070561;CENTRO DE FORMACION DE ESQUI MADRILEÑO;CAU ENS. DEP. GM/SUP;CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO Y SUPERIOR;PRIVADO;CREACION FORMATIVA, S.L.;AVDA DE ESPAÑA, 141, 28231;28231;127;Rozas de Madrid, Las;NaN;NaN;916344301;NaN;info@tecnicoesquimadrid.com;40,48824222;-3,88294658
28070573;CHIQUI TIN;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;DESARROLLO Y ALQUILERES ORION, S.L.;CALLE DOCTOR FLEMING, 19-21, 28342;28342;161;Valdemoro;NaN;NaN;NaN;NaN;NaN;40,19441749;-3,67585431
28070585;MAMEN I;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MARIA CARMEN JUNCO LARA;CALLE CLARA CAMPOAMOR C/V DÁMASO ALONSO, 28750;28750;129;San Agustín del Guadalix;NaN;NaN;NaN;http://www.escuelainfantilmamen.es;info@escuelainfantilmamen.com;40,67677456;-3,62207073
28070597;LUNA DE PAPEL;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;LITTLE TWINS, S.L.;PASEO DE LA ERMITA DEL SANTO, 19, 28011;28011;79;Madrid;10;Latina;628736113;NaN;info@escuelainfantillunadepapel.es;40,40851176;-3,72366014
28070627;BABYLUNA;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;BABYLUNA CN, S.L.;CALLE DE LAS OLIVAS, 1, 28690;28690;26;Brunete;NaN;NaN;NaN;NaN;babyluna2000@hotmail.com;40,40403487;-3,99613257
28070640;LAS AMAPOLAS;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;CALLE DEL ÓBOLO, 14, 28054;28054;79;Madrid;11;Carabanchel;915115338;http://www.educa.madrid.org/eei.lasamapolas.madrid;eei.lasamapolas.madrid@educa.madrid.org;40,37052724;-3,74108691
28070652;LAS MERCEDES;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;CALLE DE SAMANIEGO, 22, 28022;28022;79;Madrid;20;San Blas-Canillejas;917470878;http://www.educa.madrid.org/eei.lasmercedes.madrid;eei.lasmercedes.madrid@educa.madrid.org;40,442491;-3,58040429
28070664;CIELO AZUL;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;BULEV DE INDALECIO PRIETO, 16, 28032;28032;79;Madrid;19;Vicálvaro;917720849;http://www.educa.madrid.org/eei.cieloazul.madrid;eei.cieloazul.madrid@educa.madrid.org;40,40207132;-3,62124359
